LSOA11CD,AverageTravelDistance,AccessibilityViaPublicTransport,OnlineGroceryAvailability
E01000830,17.692,11.97139325,7
E01000831,17.874,12.40695687,7
E01000832,18.553,8.469622773,7
E01000833,18.262,8.668019372,7
E01000834,18.574,11.87547535,7
E01000835,18.524,2.155159688,7
E01000836,18.644,12.03546549,7
E01000837,18.344,7.036213069,7
E01000838,19.025,5.359550158,7
E01000839,18.744,7.444380206,7
E01000840,19.111,9.281772594,7
E01000841,18.84,4.734948593,7
E01000842,14.489,6.94124842,8
E01000843,14.442,2.638126583,8
E01000844,14.474,4.417040854,8
E01000845,14.387,4.272821559,8
E01000846,14.374,4.622731479,8
E01000847,14.408,3.988660114,8
E01000848,14.563,5.324516693,8
E01000849,14.54,2.277458042,8
E01000850,13.639,3.242709053,7
E01000851,13.691,3.210380492,7
E01000852,13.683,2.584797283,8
E01000853,13.667,1.93545404,8
E01000854,13.692,2.864275707,7
E01000855,13.628,2.716151601,6
E01000856,14.156,4.73788534,8
E01000857,14.266,4.93999354,8
E01000858,14.171,3.8846629,8
E01000859,14.198,4.947508684,8
E01000860,14.159,5.768326384,8
E01000861,14.041,3.210083024,7
E01000862,14.088,5.670489227,7
E01000863,14.041,2.029072264,7
E01000864,14.118,5.011009524,8
E01000865,14.151,2.783510229,8
E01000866,14.19,4.708343494,8
E01000867,14.108,4.521917222,8
E01000868,14.348,5.750694632,8
E01000869,14.2,3.120593349,8
E01000870,14.254,3.953090028,8
E01000871,15.167,6.078978247,7
E01000872,15.205,3.250028317,7
E01000873,15.057,3.740705122,8
E01000874,14.963,3.934561134,8
E01000875,15.049,5.355035624,7
E01000876,14.97,5.196849023,7
E01000877,15.048,5.005138799,8
E01000878,15.075,6.824684255,8
E01000879,14.815,4.384319858,8
E01000880,14.435,6.774738863,8
E01000881,14.709,4.275183027,8
E01000882,14.131,7.234828865,8
E01000883,14.594,3.237347788,8
E01000884,15.169,6.815143169,8
E01000885,15.023,9.708023434,8
E01000886,14.612,7.514641457,8
E01000887,14.682,3.855123116,8
E01000888,14.632,5.138823238,8
E01000889,14.798,6.647366538,8
E01000890,14.817,4.191250705,8
E01000891,14.755,3.049068614,8
E01000892,14.551,3.96608851,8
E01000893,14.774,6.533979966,8
E01000894,14.452,5.985405013,8
E01000895,14.895,3.918655838,8
E01000896,14.385,6.313073314,8
E01000897,14.26,7.093355729,8
E01000898,14.623,3.964234317,8
E01000899,14.611,7.714778694,7
E01000900,14.382,2.851766412,8
E01000901,14.665,3.747122947,8
E01000902,14.715,5.684460637,8
E01000903,14.465,4.460912868,8
E01000904,14.234,3.460772249,8
E01000905,14.619,3.390434051,8
E01000906,14.317,6.465440325,8
E01000907,14.842,7.561590461,8
E01000908,14.882,6.732380984,8
E01000909,14.797,4.175426615,8
E01000910,14.675,5.217551676,8
E01000911,14.628,5.122894257,8
E01000912,14.615,2.897889198,8
E01000913,15.05,6.327105633,8
E01000914,13.583,3.003455037,7
E01000915,13.604,3.371714582,8
E01000916,13.605,2.328753675,7
E01000917,13.92,2.341871787,8
E01000918,13.566,4.375587405,7
E01000919,13.551,5.221444925,7
E01000920,13.625,2.594537155,8
E01000921,14.494,2.162342949,8
E01000922,14.335,3.72853539,8
E01000923,14.424,4.714535437,8
E01000924,14.377,5.965372254,8
E01000925,14.599,6.323558509,8
E01000926,14.303,4.818134764,8
E01000927,14.266,2.782002042,8
E01000928,14.528,3.238617387,8
E01000929,14.803,6.472736754,8
E01000930,14.517,2.814562738,8
E01000931,14.761,3.737849927,8
E01000932,14.71,5.258027713,8
E01000933,14.607,4.752472351,8
E01000934,14.781,5.173550438,8
E01000935,14.824,7.67032285,8
E01000936,13.669,5.091660697,8
E01000937,13.672,2.992481094,8
E01000938,13.729,1.412562933,8
E01000939,14.041,3.921025097,8
E01000940,13.694,5.309408692,8
E01000941,14.036,4.834210509,8
E01000942,13.719,3.683071882,8
E01000943,13.699,2.19871951,8
E01000944,13.807,3.731339184,7
E01000945,13.768,1.898886208,7
E01000946,13.82,2.785469167,7
E01000947,13.927,2.313381753,7
E01000948,13.963,3.016776473,7
E01000949,13.869,5.59195312,7
E01000950,14.173,6.174835492,7
E01000951,14.158,4.370531493,7
E01000952,14.205,3.258354304,7
E01000953,14.158,3.780090479,7
E01000954,14.186,5.168377299,7
E01000955,14.143,3.157557473,7
E01000956,13.773,3.475902405,7
E01000957,14.055,4.186285908,7
E01000958,13.98,4.457511469,7
E01000959,14.274,3.199958933,7
E01000960,14.581,2.589995131,8
E01000961,14.455,2.994167883,8
E01000962,14.552,4.29089848,8
E01000963,14.405,4.368323228,8
E01000964,14.649,4.447597722,8
E01000965,14.647,7.045100151,8
E01000966,14.111,7.591901597,8
E01000967,14.281,6.790836428,8
E01000968,14.733,4.293939017,8
E01000969,14.87,2.73985778,8
E01000970,14.889,3.171520661,8
E01000971,14.949,4.01467684,8
E01000972,14.752,3.192176318,8
E01000973,14.801,3.291413378,8
E01000974,14.897,3.514058318,8
E01000975,17.463,3.983407323,8
E01000976,17.254,3.679331377,8
E01000977,17.563,4.333699307,8
E01000978,17.57,4.842753584,8
E01000979,17.532,5.830625406,8
E01000980,17.034,7.602206541,8
E01000981,17.196,3.80260254,8
E01000982,17.167,4.687371881,8
E01000983,17.381,4.013072879,8
E01000984,17.276,4.495821384,8
E01000985,17.713,4.718500043,8
E01000986,17.643,5.839976887,8
E01000987,17.55,4.079815606,8
E01000989,17.365,6.962195193,8
E01000990,17.418,7.569323538,8
E01000991,17.592,9.554869001,8
E01000992,17.582,7.581725414,8
E01000993,17.386,3.207622441,8
E01000994,16.243,8.712020607,8
E01000995,16.312,3.637170316,8
E01000996,16.146,8.248223896,8
E01000997,16.451,8.382870751,8
E01000998,16.407,4.73426164,8
E01000999,16.45,4.658034178,8
E01001000,16.54,3.664790173,8
E01001001,16.663,7.923573184,8
E01001002,16.619,8.548421758,8
E01001003,16.674,9.393350258,8
E01001004,16.779,9.366453559,8
E01001005,17.11,2.643492273,8
E01001006,17.059,12.78196539,8
E01001007,16.903,7.198925426,8
E01001008,17.127,4.182713763,8
E01001009,17.043,4.374832273,8
E01001010,17.286,4.289975572,8
E01001011,17.211,2.903427606,8
E01001012,17.238,4.028251469,8
E01001013,17.364,3.722814692,8
E01001014,17.558,5.031925613,8
E01001015,21.575,12.74578811,8
E01001016,21.15,10.0682008,8
E01001017,22.01,16.19317572,8
E01001018,22.246,8.65949093,8
E01001019,21.899,11.23008439,8
E01001020,22.453,6.231050152,8
E01001021,22.918,12.04051641,8
E01001022,22.625,14.47245646,8
E01001023,20.848,3.34567531,8
E01001024,21.045,5.906684267,8
E01001025,21.091,8.575452156,8
E01001026,21.341,3.836717917,8
E01001027,21.499,7.57039472,8
E01001028,20.166,15.16898575,8
E01001029,19.951,9.756701858,8
E01001030,20.419,11.70673714,8
E01001031,20.751,8.311808273,8
E01001032,19.392,16.04418693,8
E01001033,19.052,3.553471166,8
E01001034,19.178,8.49634773,8
E01001035,18.277,9.258411349,8
E01001036,18.557,14.28706271,8
E01001037,18.443,2.677383525,8
E01001038,18.511,9.642053392,8
E01001039,18.894,12.87080433,8
E01001040,18.7,5.856869612,8
E01001041,18.838,4.480048085,8
E01001042,17.696,3.30116658,8
E01001043,17.919,3.371709992,8
E01001044,18.069,13.76572244,8
E01001045,17.778,5.874349939,8
E01001046,17.854,10.89072488,8
E01001047,18.095,5.766953605,8
E01001048,17.205,5.170115047,8
E01001049,17.967,12.24141305,8
E01001050,17.698,7.544699202,8
E01001051,20.048,2.924693873,8
E01001052,19.986,5.81160165,8
E01001053,20.6,9.050624608,8
E01001054,20.198,5.243405872,8
E01001055,20.279,5.611081656,8
E01001056,20.473,4.846751385,8
E01001057,20.518,6.650501279,8
E01001058,20.124,8.484596399,8
E01001059,20.092,10.97411643,8
E01001060,20.438,11.14972314,8
E01001061,20.053,10.02083549,8
E01001062,18.093,7.491548955,8
E01001063,18.314,7.245697891,7
E01001064,19.368,9.924972067,7
E01001065,19.92,4.648483499,8
E01001066,19.913,10.00018038,8
E01001067,20.797,14.92293933,8
E01001068,21.166,9.178458479,8
E01001069,20.843,10.57960129,8
E01001070,21.326,7.97445605,8
E01001071,21.684,8.23486257,8
E01001072,21.694,18.37038175,8
E01001073,20.173,8.160671217,8
E01001074,20.398,11.55897208,8
E01001075,20.627,8.244575207,8
E01001076,21.29,4.313032231,8
E01001077,20.894,5.075353524,8
E01001078,21.004,4.62558465,8
E01001079,21.525,6.070348813,8
E01001080,21.37,6.453497363,8
E01001081,21.707,4.703028064,8
E01001082,20.967,4.518778762,8
E01001083,15.469,7.181806726,8
E01001084,15.379,8.835730987,8
E01001085,15.579,3.542462373,8
E01001086,15.92,6.923109188,8
E01001087,15.714,3.93497542,8
E01001088,15.804,9.678864166,8
E01001089,15.959,5.431605747,8
E01001090,15.823,3.720728377,8
E01001091,15.98,6.517712882,8
E01001092,19.483,10.95987404,8
E01001093,19.381,8.611153783,8
E01001094,19.475,13.72414848,8
E01001095,19.449,7.150517504,8
E01001096,19.713,12.26576511,8
E01001097,19.776,3.914339787,8
E01001098,20.098,9.613605767,8
E01001099,20.343,7.944676758,8
E01001100,19.362,9.449112255,8
E01001101,20.314,13.23073959,8
E01001102,20.363,6.326812441,8
E01001103,20.826,5.200365354,8
E01001104,20.605,11.88465961,8
E01001105,21.48,8.36163293,8
E01001106,21.523,5.302244722,8
E01001107,19.637,14.67502679,8
E01001108,19.977,11.59207819,8
E01001109,17.094,5.031937431,8
E01001110,17.221,5.530161455,8
E01001111,16.395,6.656077879,8
E01001112,16.743,8.73760222,8
E01001113,16.772,6.937194483,8
E01001114,16.796,7.770873732,8
E01001115,17.024,5.58351489,8
E01001116,16.956,4.531654167,8
E01001117,17.035,3.486726612,8
E01001118,17.125,3.424286439,8
E01001119,20.262,11.47830028,8
E01001120,20.013,5.015241417,8
E01001121,20.547,12.7601108,8
E01001122,19.162,14.60515426,8
E01001123,19.423,12.69870729,8
E01001124,19.756,12.68684357,8
E01001125,19.9,4.321927284,8
E01001126,20.035,8.259151388,8
E01001127,18.747,5.864678344,8
E01001128,19.079,5.629892938,8
E01001129,18.509,9.671664317,8
E01001130,19.248,7.794818902,8
E01001131,17.592,3.429399773,8
E01001132,17.895,7.160737277,8
E01001133,18.216,6.580677452,8
E01001134,17.908,8.434699582,8
E01001135,18.476,3.743574719,8
E01001136,16.668,3.058915199,8
E01001137,15.759,6.53474533,8
E01001138,15.846,7.945266268,8
E01001139,16.207,5.358731052,8
E01001140,16.0,8.100902539,8
E01001141,16.429,9.529042716,8
E01001142,16.25,4.311397459,8
E01001143,16.644,8.657688508,8
E01001144,16.559,5.120717999,8
E01001145,16.698,5.194071165,8
E01001146,16.197,4.26023822,8
E01001147,16.125,5.693816018,8
E01001148,15.876,6.625384199,8
E01001149,15.986,5.767798917,8
E01001150,16.154,6.710114509,8
E01001151,16.232,8.21977581,8
E01001152,16.308,4.273413272,8
E01001153,16.138,6.594660605,8
E01001154,16.486,2.449311224,8
E01001155,16.504,3.404554172,8
E01001156,15.646,8.912466541,8
E01001157,15.595,8.294110352,8
E01001158,15.851,5.433453026,8
E01001159,15.573,12.7851676,8
E01001160,15.736,5.049696661,8
E01001161,15.974,8.334916383,8
E01001162,15.462,9.703704105,8
E01001163,15.345,5.730081712,8
E01001164,15.566,3.625877653,8
E01001165,17.587,6.508377961,8
E01001166,17.852,6.948466864,8
E01001167,17.899,4.306242149,8
E01001168,17.717,6.896841592,8
E01001169,18.407,8.293283564,8
E01001170,18.125,6.526497875,8
E01001171,18.071,9.361007659,8
E01001172,18.413,5.471088462,8
E01001173,18.79,10.86376197,8
E01001174,16.577,5.810343117,8
E01001175,16.68,5.341316173,8
E01001176,16.699,4.917350783,8
E01001177,16.834,6.786846624,8
E01001178,16.841,5.026988022,8
E01001179,16.823,6.485504559,8
E01001180,16.928,8.710525408,8
E01001181,16.9,5.868088247,8
E01001182,16.109,3.905684088,8
E01001183,16.513,1.475266551,8
E01001184,16.226,6.245713099,8
E01001185,17.14,3.385852908,8
E01001186,17.156,5.899445957,8
E01001187,17.001,6.002949243,8
E01001188,16.972,5.141281794,8
E01001189,17.064,9.327546473,8
E01001190,16.611,8.06491461,8
E01001191,16.859,2.879715462,8
E01001192,16.656,3.632477308,8
E01001193,17.076,6.05242967,8
E01001194,16.886,6.772423509,8
E01001195,15.743,9.843873611,7
E01001196,15.725,3.702904146,7
E01001197,15.716,7.337187998,7
E01001198,15.521,3.389325216,7
E01001199,15.605,2.881726048,7
E01001200,15.451,3.110059715,7
E01001201,15.522,5.307177041,7
E01001202,15.809,4.472658712,7
E01001203,15.478,2.466504053,7
E01001204,16.813,12.82080626,7
E01001205,16.849,11.6111884,7
E01001206,17.019,12.34555322,7
E01001207,16.713,8.082079146,7
E01001208,16.787,9.812372543,7
E01001209,16.633,2.368549546,7
E01001210,17.08,10.91486178,7
E01001211,16.538,5.085307501,7
E01001212,16.669,7.38774215,7
E01001213,18.043,8.747740777,7
E01001214,17.82,11.39915761,7
E01001215,17.968,5.110378564,7
E01001216,17.802,7.368321858,7
E01001217,17.75,6.724212333,7
E01001218,17.593,5.428816651,6
E01001219,17.694,9.277586251,7
E01001220,17.611,6.836253533,7
E01001221,16.234,2.968538728,7
E01001222,16.563,3.857142375,7
E01001223,16.27,8.050239105,7
E01001224,16.667,11.86979216,7
E01001225,16.291,5.557334636,7
E01001226,16.439,9.980652164,7
E01001227,16.563,10.53407648,7
E01001228,16.462,7.989296403,7
E01001229,16.171,4.802060127,7
E01001230,16.221,8.995156234,7
E01001231,15.899,4.612290551,7
E01001232,16.06,11.06123395,7
E01001233,16.269,2.726073823,7
E01001234,15.986,5.121013746,7
E01001235,16.112,3.387547178,7
E01001236,16.198,5.82643817,7
E01001237,16.133,9.629465538,7
E01001238,15.474,4.5252835,6
E01001239,15.609,9.054764998,7
E01001240,15.513,6.971263473,7
E01001241,15.549,8.284192986,7
E01001242,15.361,9.290620672,7
E01001243,15.138,4.491716123,7
E01001244,15.205,4.188890119,7
E01001245,15.1,3.100029765,7
E01001246,15.791,7.82191841,7
E01001247,15.818,6.740274093,7
E01001248,16.917,3.110937687,7
E01001249,16.7,2.459292083,7
E01001250,16.846,5.028963567,7
E01001251,17.09,2.389335354,7
E01001252,17.013,2.398936445,7
E01001253,17.022,4.14266625,7
E01001254,17.131,5.962116192,7
E01001255,16.833,6.572754759,7
E01001257,18.195,8.088426844,7
E01001258,17.895,7.713221133,7
E01001259,17.79,7.535479057,7
E01001260,17.495,5.198994112,7
E01001261,17.574,3.234708852,7
E01001262,18.008,8.047793106,7
E01001263,18.125,8.760420594,7
E01001264,17.835,12.47148843,7
E01001265,17.814,11.01744785,7
E01001266,17.471,5.921176218,7
E01001267,17.556,5.527283196,7
E01001268,17.714,9.598460448,7
E01001269,17.72,4.857776049,7
E01001270,17.948,9.164987762,7
E01001271,17.837,4.532827263,7
E01001272,17.67,4.461461827,7
E01001273,16.004,7.216709595,7
E01001274,15.907,11.95808385,7
E01001275,16.125,5.404251303,7
E01001276,16.122,9.672376546,7
E01001277,16.294,10.41937101,7
E01001278,16.121,5.687852654,7
E01001279,16.381,13.04615445,7
E01001280,16.223,12.82886677,7
E01001281,16.468,8.395091072,7
E01001282,17.13,7.645532262,7
E01001283,17.256,5.303610496,7
E01001284,17.306,7.097479887,7
E01001285,17.152,4.632975816,7
E01001286,16.995,8.951193904,7
E01001287,17.317,7.145801909,7
E01001288,17.091,5.871607275,7
E01001289,16.961,5.027188883,7
E01001290,17.115,4.455029497,7
E01001291,17.878,5.84158813,7
E01001292,17.713,5.855466154,7
E01001293,17.88,5.294460849,7
E01001294,17.997,9.439041311,7
E01001295,17.935,8.472570384,7
E01001296,17.895,10.51286958,7
E01001297,18.039,13.31655398,7
E01001298,17.916,11.53177497,7
E01001299,16.728,5.900702247,7
E01001300,16.402,4.759381073,7
E01001301,16.3,5.232864256,7
E01001302,16.48,3.327885143,7
E01001303,16.425,2.615318118,7
E01001304,16.398,7.797025175,7
E01001305,16.758,7.499023401,7
E01001306,16.636,5.357051658,7
E01001307,17.543,8.042219409,7
E01001308,17.136,8.831578392,7
E01001309,17.954,9.209500376,7
E01001310,18.083,7.083559743,7
E01001311,17.84,11.03294879,7
E01001312,17.589,4.708066781,7
E01001313,17.345,11.73689821,7
E01001314,17.436,12.86340688,7
E01001315,18.018,8.678353233,7
E01001316,18.203,6.220930368,7
E01001317,18.444,10.45421739,7
E01001318,18.234,8.903469478,7
E01001319,18.048,11.14110955,7
E01001320,18.555,12.57708857,7
E01001321,18.41,8.080498798,7
E01001322,18.123,7.161416409,7
E01001323,18.243,3.881098906,7
E01001324,18.369,11.5819025,7
E01001325,18.957,4.328649959,7
E01001326,18.474,10.34863367,7
E01001327,18.661,5.079123854,7
E01001328,18.493,5.761504689,7
E01001329,18.745,6.299179495,7
E01001330,18.403,11.10620658,7
E01001331,18.581,5.202986686,7
E01001332,18.298,11.91464795,7
E01001333,18.028,7.854764329,7
E01001334,17.895,11.46702012,7
E01001335,17.849,12.07765684,7
E01001336,17.941,7.67379343,7
E01001337,17.422,8.592641432,7
E01001338,17.726,7.96201997,7
E01001339,17.755,18.11807519,7
E01001340,17.466,9.462167696,7
E01001341,16.867,3.722659565,7
E01001342,16.768,5.477473631,7
E01001343,16.941,9.353953455,7
E01001344,17.059,9.230090629,7
E01001345,16.706,7.647448217,7
E01001346,17.244,4.589582003,7
E01001347,16.831,7.432282073,7
E01001348,17.12,5.766977921,7
E01001349,17.376,5.916619082,7
E01001350,15.864,9.259001453,7
E01001351,15.625,3.809902626,7
E01001352,15.89,2.499652804,7
E01001353,15.689,3.634989962,7
E01001354,15.764,2.192922627,7
E01001355,15.487,7.730778282,7
E01001356,15.823,5.928324277,7
E01001357,15.802,8.16304427,7
E01001358,15.895,5.045473542,7
E01001359,18.181,9.631647062,7
E01001360,18.096,5.908708765,7
E01001361,17.97,5.158939226,7
E01001362,18.147,6.704026485,7
E01001363,18.242,10.22941959,7
E01001364,18.146,13.14369377,7
E01001365,18.262,10.41275048,7
E01001366,18.382,12.17396562,7
E01001367,18.191,3.917787582,7
E01001368,18.366,9.642510121,7
E01001369,18.073,5.040891576,7
E01001370,18.431,8.609480946,7
E01001371,18.249,7.818257159,7
E01001372,18.155,5.407034677,7
E01001373,18.238,7.997503821,7
E01001374,15.481,8.553773103,7
E01001375,15.282,9.660306497,7
E01001376,15.406,9.607613382,7
E01001377,15.29,5.368646717,7
E01001379,15.354,7.197590223,7
E01001380,15.534,7.813126971,7
E01001381,15.233,4.904169718,7
E01001382,16.503,4.140013653,7
E01001383,16.717,7.400790902,7
E01001384,16.609,4.674701205,7
E01001385,16.558,2.16337888,7
E01001386,16.332,6.303676689,7
E01001387,16.477,5.81807229,7
E01001388,16.58,4.559786723,7
E01001389,16.71,3.942878956,7
E01001390,16.646,3.631360384,8
E01001391,16.596,5.296750714,8
E01001392,16.671,3.764639101,8
E01001393,16.616,8.100351261,8
E01001394,16.693,7.152600262,8
E01001395,16.651,14.30462128,8
E01001396,16.513,4.347083532,8
E01001397,16.809,12.34151751,8
E01001398,18.014,6.289018737,7
E01001399,17.811,4.472569577,7
E01001400,17.908,5.977573839,7
E01001401,18.115,5.859064492,7
E01001402,17.733,5.185139801,8
E01001403,17.619,7.242196423,8
E01001404,17.348,7.721470534,8
E01001405,18.281,7.208400756,7
E01001406,18.233,2.346055537,7
E01001407,19.828,7.379935513,7
E01001408,19.6,3.035292086,7
E01001409,19.507,9.819898431,7
E01001410,19.68,8.488065437,7
E01001411,19.527,2.084385158,7
E01001412,15.887,14.15014046,7
E01001413,19.833,8.161955349,7
E01001414,19.711,5.170841185,7
E01001415,18.752,2.87361143,8
E01001416,18.438,8.933321769,8
E01001417,16.751,13.56293888,8
E01001418,18.621,8.746582702,8
E01001419,18.506,7.04572554,8
E01001420,18.345,8.562700418,8
E01001421,18.272,5.315162738,7
E01001422,16.7,18.54164773,8
E01001423,17.314,6.490330912,8
E01001424,17.267,3.661083804,8
E01001425,17.012,6.649117112,8
E01001426,17.102,7.9257179,8
E01001427,16.917,12.67256998,8
E01001428,17.164,8.400461244,8
E01001429,17.315,2.549430998,8
E01001430,17.073,7.107978768,8
E01001431,17.012,12.24587024,8
E01001432,16.889,7.503549336,8
E01001433,19.806,13.41361436,7
E01001434,19.655,11.27621447,7
E01001435,19.661,6.734837176,7
E01001436,19.399,8.096612256,7
E01001437,19.163,10.88691816,7
E01001438,19.392,9.765058344,7
E01001439,19.413,3.215876852,7
E01001440,19.052,6.005973289,7
E01001441,19.906,5.201601111,7
E01001442,20.191,4.3092079,6
E01001444,20.711,12.84200552,7
E01001445,20.431,10.11909968,7
E01001446,20.466,7.769007649,7
E01001447,20.45,12.53632171,7
E01001448,20.228,8.854922439,7
E01001449,20.237,13.07428246,7
E01001450,18.501,3.303830412,7
E01001451,18.403,5.259531611,7
E01001452,18.048,9.247308952,8
E01001453,18.282,11.97040769,8
E01001454,18.187,10.99038649,8
E01001455,17.999,4.567660081,7
E01001456,17.911,6.189259194,8
E01001457,18.749,5.605682499,7
E01001458,16.861,9.743131513,8
E01001459,17.686,7.582828629,8
E01001460,17.469,7.742774088,8
E01001461,17.469,4.903067104,8
E01001462,17.513,12.55864143,8
E01001463,17.197,12.13948696,8
E01001464,17.205,11.86857555,8
E01001465,17.066,12.87179004,8
E01001466,16.997,11.389266,8
E01001467,17.0,14.57631865,8
E01001468,19.681,11.24387007,7
E01001469,19.423,7.309639974,7
E01001470,18.99,12.99583931,7
E01001471,19.297,11.9908666,7
E01001472,19.04,5.822211092,7
E01001473,18.682,10.05378938,7
E01001474,18.972,8.594070265,7
E01001475,18.648,9.118051289,7
E01001476,18.179,6.299225427,8
E01001477,18.149,9.826638968,8
E01001478,18.095,11.22480714,7
E01001479,17.901,10.77671494,8
E01001480,17.829,10.86929248,8
